Date,Supplier,Order number,Product,Price per 100 grams,Quantity in kg
2022-05-13,Jones-Jenkins,S-1007153,UCOME,70.4,32100
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015890,Sunflower oil,908.8,34200
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015891,Sunflower oil,40,31940
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015894,Sunflower oil,113.6,30900
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015895,Sunflower oil,102.4,30820
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015973,Sunflower oil,1024,24680
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015975,Sunflower oil,73.6,28740
2022-05-13,"Treutel, Pouros and Murphy",Ref-1015976,Sunflower oil,368,29620
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015632,Sunflower oil,96,24340
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015888,Sunflower oil,1254.4,30780
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015889,Sunflower oil,1288,34020
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015970,Sunflower oil,123.2,27900
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015971,Sunflower oil,113.6,27060
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015972,Sunflower oil,252.8,28680
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015974,Sunflower oil,284.8,27540
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015977,Sunflower oil,115.2,25020
2022-05-12,"Treutel, Pouros and Murphy",Ref-1015979,Sunflower oil,52.8,28100
2022-05-12,Jones-Jenkins,S-1007124,UCOME,91.2,30980
2022-05-12,Jones-Jenkins,S-1007128,UCOME,544,32080
2022-05-12,Jones-Jenkins,S-1007129,UCOME,883.2,31620
2022-05-12,Jones-Jenkins,S-1007130,UCOME,48,32060
2022-05-12,Jones-Jenkins,S-1007131,UCOME,94.4,32020
2022-05-12,Jones-Jenkins,S-1007132,UCOME,196.8,32060
2022-05-12,Jones-Jenkins,S-1007133,UCOME,1272,32020
2022-05-12,Jones-Jenkins,S-1007134,UCOME,112,32020
2022-05-12,Jones-Jenkins,S-1007135,UCOME,118.4,32140
2022-05-12,Jones-Jenkins,S-1007136,UCOME,740.8,32120
2022-05-12,Jones-Jenkins,S-1007137,UCOME,68.8,31920
2022-05-12,Jones-Jenkins,S-1007138,UCOME,19.2,31900
2022-05-12,Jones-Jenkins,S-1007139,UCOME,259.2,31960
2022-05-12,Jones-Jenkins,S-1007140,UCOME,24,31580
2022-05-12,Jones-Jenkins,S-1007141,UCOME,788.8,31960
2022-05-12,Jones-Jenkins,S-1007143,UCOME,1209.6,32000
2022-05-12,Jones-Jenkins,S-1007144,UCOME,126.4,31880
2022-05-12,Jones-Jenkins,S-1007146,UCOME,344,32020
2022-05-12,Copperfield oil,Ref-1016555,Used cooking oil (UCO),910.4,32680
2022-05-12,Copperfield oil,Ref-1016614,Used cooking oil (UCO),75.2,32260
2022-05-12,"Stroman, Swift and Rath",Ref-1015327,Used cooking oil (UCO),33.6,30260
2022-05-11,Jones-Jenkins,S-1007113,UCOME,1252.8,31020
2022-05-11,Jones-Jenkins,S-1007114,UCOME,904,31980
2022-05-11,Jones-Jenkins,S-1007115,UCOME,129.6,32000
2022-05-11,Jones-Jenkins,S-1007116,UCOME,1032,31020
2022-05-11,Jones-Jenkins,S-1007117,UCOME,684.8,31840
2022-05-11,Jones-Jenkins,S-1007118,UCOME,1089.6,32100
2022-05-11,Jones-Jenkins,S-1007119,UCOME,92.8,31960
2022-05-11,Jones-Jenkins,S-1007120,UCOME,44.8,31880
2022-05-11,Jones-Jenkins,S-1007121,UCOME,107.2,32000
2022-05-11,Jones-Jenkins,S-1007122,UCOME,121.6,32100
2022-05-11,Jones-Jenkins,S-1007123,UCOME,105.6,32060
2022-05-11,Jones-Jenkins,S-1007125,UCOME,390.4,32080
2022-05-11,Jones-Jenkins,S-1007126,UCOME,1067.2,31620
2022-05-11,Jones-Jenkins,S-1007127,UCOME,91.2,31940
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015631,Sunflower oil,139.2,30460
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015884,Sunflower oil,348.8,30320
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015885,Sunflower oil,1305.6,33760
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015886,Sunflower oil,1416,33560
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015887,Sunflower oil,508.8,30780
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015965,Sunflower oil,603.2,29360
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015968,Sunflower oil,412.8,29060
2022-05-11,"Treutel, Pouros and Murphy",Ref-1015969,Sunflower oil,139.2,29100
2022-05-11,Copperfield oil,Ref-1016554,Used cooking oil (UCO),185.6,26760
2022-05-11,Copperfield oil,Ref-1016604,Used cooking oil (UCO),140.8,30220
2022-05-11,Copperfield oil,Ref-1016697,Used cooking oil (UCO),65.6,33080
2022-05-11,Copperfield oil,Ref-1016704,Used cooking oil (UCO),934.4,33600
2022-05-11,Copperfield oil,Ref-1016771,Sunflower oil,955.2,29780
2022-05-10,Jones-Jenkins,S-1007109,UCOME,336,32060
2022-05-10,Jones-Jenkins,S-1007110,UCOME,393.6,32060
2022-05-10,Jones-Jenkins,S-1007111,UCOME,619.2,31860
2022-05-10,Jones-Jenkins,S-1007112,UCOME,41.6,30940
2022-05-10,"Stroman, Swift and Rath",Ref-1015326,Used cooking oil (UCO),1163.2,32500
2022-05-10,Copperfield oil,Ref-1016552,Used cooking oil (UCO),52.8,30100
2022-05-10,Copperfield oil,Ref-1016553,Used cooking oil (UCO),16,32900
2022-05-10,Copperfield oil,Ref-1016702,Used cooking oil (UCO),56,32620
2022-05-10,Copperfield oil,Ref-1016703,Used cooking oil (UCO),36.8,33260
2022-05-10,"Sipes, Harber and Lynch",S-1007234,UCOME,1270.4,31000
2022-05-10,"Sipes, Harber and Lynch",S-1007235,UCOME,124.8,32060
2022-05-10,"Sipes, Harber and Lynch",S-1007236,UCOME,124.8,31100
2022-05-10,"Sipes, Harber and Lynch",S-1007237,UCOME,102.4,32080
2022-05-10,"Sipes, Harber and Lynch",S-1007238,UCOME,48,32060
2022-05-10,"Sipes, Harber and Lynch",S-1007239,UCOME,24,31820
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015879,Sunflower oil,64,32980
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015880,Sunflower oil,144,30360
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015881,Sunflower oil,262.4,33460
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015883,Sunflower oil,83.2,30360
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015964,Sunflower oil,124.8,26920
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015966,Sunflower oil,36.8,23500
2022-05-10,"Treutel, Pouros and Murphy",Ref-1015967,Sunflower oil,1091.2,27540
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015875,Sunflower oil,1099.2,33960
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015876,Sunflower oil,1398.4,30440
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015877,Sunflower oil,75.2,33740
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015882,Sunflower oil,382.4,30920
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015958,Sunflower oil,1161.6,27120
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015961,Sunflower oil,1110.4,28740
2022-05-09,"Treutel, Pouros and Murphy",Ref-1015963,Sunflower oil,99.2,24380
2022-05-09,Jones-Jenkins,S-1007102,UCOME,1256,31840
2022-05-09,Jones-Jenkins,S-1007104,UCOME,56,31020
2022-05-09,Jones-Jenkins,S-1007106,UCOME,1262.4,31860
2022-05-09,Jones-Jenkins,S-1007107,UCOME,30.4,32180
2022-05-09,Jones-Jenkins,S-1007108,UCOME,145.6,32140
2022-05-09,"Sipes, Harber and Lynch",S-1006049,UCOME,217.6,31700
2022-05-09,"Sipes, Harber and Lynch",S-1006050,UCOME,1368,32100
2022-05-09,Copperfield oil,Ref-1016550,Used cooking oil (UCO),144,32840
2022-05-09,Copperfield oil,Ref-1016551,Used cooking oil (UCO),1305.6,27320
2022-05-09,Copperfield oil,Ref-1016608,Used cooking oil (UCO),91.2,36800
2022-05-09,Copperfield oil,Ref-1016609,Used cooking oil (UCO),1444.8,34840
2022-05-09,"Hahn, Mueller and Strosin",Ref-1016652,Methanol,137.6,27890
2022-05-09,Copperfield oil,Ref-1016696,Used cooking oil (UCO),776,35480
2022-05-09,"Hahn, Mueller and Strosin",Ref-1016737,Methanol,212.8,27798
2022-05-09,"Sipes, Harber and Lynch",S-1007232,UCOME,60.8,31820
2022-05-09,"Sipes, Harber and Lynch",S-1007233,UCOME,62.4,31920
2022-05-06,Jones-Jenkins,S-1007098,UCOME,92.8,31900
2022-05-06,Jones-Jenkins,S-1007099,UCOME,51.2,31960
2022-05-06,Jones-Jenkins,S-1007100,UCOME,43.2,32140
2022-05-06,Jones-Jenkins,S-1007101,UCOME,104,31940
2022-05-06,Jones-Jenkins,S-1007103,UCOME,19.2,31880
2022-05-06,Jones-Jenkins,S-1007105,UCOME,123.2,31860
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015871,Sunflower oil,19.2,34260
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015872,Sunflower oil,748.8,30780
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015873,Sunflower oil,1025.6,33500
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015874,Sunflower oil,86.4,30100
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015878,Sunflower oil,480,34100
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015954,Sunflower oil,80,24300
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015955,Sunflower oil,86.4,27540
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015956,Sunflower oil,352,29920
2022-05-06,"Treutel, Pouros and Murphy",Ref-1015962,Sunflower oil,697.6,25040
2022-05-06,Copperfield oil,Ref-1016549,Used cooking oil (UCO),139.2,33540
2022-05-06,Copperfield oil,Ref-1016557,Used cooking oil (UCO),475.2,33120
2022-05-06,Copperfield oil,Ref-1016607,Used cooking oil (UCO),1214.4,32440
2022-05-06,Copperfield oil,Ref-1016616,Used cooking oil (UCO),62.4,32380
2022-05-06,"Hahn, Mueller and Strosin",Ref-1016736,KM32,36.8,20000
2022-05-06,Jones-Jenkins,S-1007219,UCOME,99.2,31540
2022-05-06,Jones-Jenkins,S-1007220,UCOME,131.2,31580
2022-05-06,Copperfield oil,Ref-1016770,Sunflower oil,68.8,7021
2022-05-06,Copperfield oil,Ref-1016770,Sunflower oil,580.8,22799
2022-05-05,Jones-Jenkins,S-1007085,UCOME,592,31940
2022-05-05,Jones-Jenkins,S-1007086,UCOME,136,32160
2022-05-05,Jones-Jenkins,S-1007087,UCOME,310.4,32000
2022-05-05,Jones-Jenkins,S-1007088,UCOME,1091.2,31940
2022-05-05,Jones-Jenkins,S-1007089,UCOME,43.2,31860
2022-05-05,Jones-Jenkins,S-1007090,UCOME,468.8,32080
2022-05-05,Jones-Jenkins,S-1007091,UCOME,960,32160
2022-05-05,Jones-Jenkins,S-1007092,UCOME,1052.8,31960
2022-05-05,Jones-Jenkins,S-1007093,UCOME,49.6,31980
2022-05-05,Jones-Jenkins,S-1007094,UCOME,24,31240
2022-05-05,Jones-Jenkins,S-1007095,UCOME,1408,30980
2022-05-05,Jones-Jenkins,S-1007096,UCOME,22.4,32000
2022-05-05,Jones-Jenkins,S-1007097,UCOME,798.4,31900
2022-05-05,Copperfield oil,Ref-1016546,Used cooking oil (UCO),67.2,33420
2022-05-05,Copperfield oil,Ref-1016556,Used cooking oil (UCO),857.6,31100
2022-05-05,Copperfield oil,Ref-1016606,Used cooking oil (UCO),627.2,32220
2022-05-05,Copperfield oil,Ref-1016615,Used cooking oil (UCO),73.6,35460
2022-05-05,Copperfield oil,Ref-1016695,Used cooking oil (UCO),64,31960
2022-05-05,Jones-Jenkins,S-1007217,UCOME,41.6,31540
2022-05-05,Jones-Jenkins,S-1007218,UCOME,771.2,31540
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015868,Sunflower oil,44.8,30780
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015869,Sunflower oil,100.8,33800
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015870,Sunflower oil,83.2,33640
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015951,Sunflower oil,323.2,28620
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015952,Sunflower oil,110.4,24180
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015953,Sunflower oil,491.2,27440
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015957,Sunflower oil,22.4,25380
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015959,Sunflower oil,1019.2,28220
2022-05-05,"Treutel, Pouros and Murphy",Ref-1015960,Sunflower oil,1444.8,24440
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015633,Sunflower oil,145.6,29740
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015634,Sunflower oil,44.8,25620
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015863,Sunflower oil,577.6,32920
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015864,Sunflower oil,748.8,30720
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015866,Sunflower oil,108.8,33340
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015867,Sunflower oil,1108.8,30620
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015950,Sunflower oil,385.6,29700
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015949,Sunflower oil,25.6,28600
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015948,Sunflower oil,1163.2,28260
2022-05-04,"Treutel, Pouros and Murphy",Ref-1015947,Sunflower oil,1345.6,28020
2022-05-04,Jones-Jenkins,S-1007074,UCOME,595.2,32140
2022-05-04,Jones-Jenkins,S-1007075,UCOME,230.4,32060
2022-05-04,Jones-Jenkins,S-1007076,UCOME,193.6,31920
2022-05-04,Jones-Jenkins,S-1007077,UCOME,1030.4,32100
2022-05-04,Jones-Jenkins,S-1007078,UCOME,825.6,32160
2022-05-04,Jones-Jenkins,S-1007079,UCOME,416,31960
2022-05-04,Jones-Jenkins,S-1007080,UCOME,124.8,32060
2022-05-04,Jones-Jenkins,S-1007081,UCOME,140.8,31940
2022-05-04,Jones-Jenkins,S-1007083,UCOME,83.2,32000
2022-05-04,Jones-Jenkins,S-1007084,UCOME,20.8,31960
2022-05-04,Copperfield oil,Ref-1016548,Used cooking oil (UCO),68.8,32840
2022-05-04,Copperfield oil,Ref-1016694,Used cooking oil (UCO),139.2,33400
2022-05-04,Jones-Jenkins,S-1007215,UCOME,507.2,31200
2022-05-04,Jones-Jenkins,S-1007216,UCOME,419.2,31180
2022-05-03,Copperfield oil,Ref-1016693,Used cooking oil (UCO),120,20020
2022-05-03,Jones-Jenkins,S-1007213,UCOME,41.6,31180
2022-05-03,Jones-Jenkins,S-1007214,UCOME,116.8,31120
2022-05-03,Copperfield oil,Ref-1016693,Used cooking oil (UCO),1388.8,13300
2022-05-03,Jones-Jenkins,S-1007060,UCOME,147.2,32060
2022-05-03,Jones-Jenkins,S-1007061,UCOME,100.8,31140
2022-05-03,Jones-Jenkins,S-1007063,UCOME,321.6,31900
2022-05-03,Jones-Jenkins,S-1007064,UCOME,56,32100
2022-05-03,Jones-Jenkins,S-1007065,UCOME,257.6,32120
2022-05-03,Jones-Jenkins,S-1007066,UCOME,571.2,32120
2022-05-03,Jones-Jenkins,S-1007067,UCOME,51.2,32080
2022-05-03,Jones-Jenkins,S-1007068,UCOME,54.4,31720
2022-05-03,Jones-Jenkins,S-1007069,UCOME,966.4,31840
2022-05-03,Jones-Jenkins,S-1007070,UCOME,121.6,31060
2022-05-03,Jones-Jenkins,S-1007071,UCOME,302.4,31020
2022-05-03,Jones-Jenkins,S-1007072,UCOME,142.4,31900
2022-05-03,Jones-Jenkins,S-1007073,UCOME,91.2,32040
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015621,Sunflower oil,83.2,28340
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015628,Sunflower oil,883.2,24300
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015848,Sunflower oil,75.2,30960
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015859,Sunflower oil,440,30560
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015860,Sunflower oil,54.4,31960
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015861,Sunflower oil,129.6,33080
2022-05-03,"Treutel, Pouros and Murphy",Ref-1015865,Sunflower oil,876.8,30400
2022-05-02,"Treutel, Pouros and Murphy",Ref-1015627,Sunflower oil,24,27540
2022-05-02,"Treutel, Pouros and Murphy",Ref-1015845,Sunflower oil,54.4,30700
2022-05-02,"Treutel, Pouros and Murphy",Ref-1015856,Sunflower oil,876.8,33400
2022-05-02,"Treutel, Pouros and Murphy",Ref-1015857,Sunflower oil,619.2,34020
2022-05-02,"Treutel, Pouros and Murphy",Ref-1015858,Sunflower oil,65.6,30400
2022-05-02,"Treutel, Pouros and Murphy",Ref-1015862,Sunflower oil,1460.8,30300
2022-05-02,Ledner and Lehner,Ref-1016219,Sunflower oil,240,27140
2022-05-02,Jones-Jenkins,S-1007050,UCOME,30.4,31960
2022-05-02,Jones-Jenkins,S-1007051,UCOME,72,32000
2022-05-02,Jones-Jenkins,S-1007052,UCOME,94.4,32120
2022-05-02,Jones-Jenkins,S-1007053,UCOME,1339.2,32000
2022-05-02,Jones-Jenkins,S-1007054,UCOME,68.8,31940
2022-05-02,Jones-Jenkins,S-1007055,UCOME,678.4,31140
2022-05-02,Jones-Jenkins,S-1007056,UCOME,307.2,32080
2022-05-02,Jones-Jenkins,S-1007057,UCOME,112,32180
2022-05-02,Jones-Jenkins,S-1007058,UCOME,83.2,32140
2022-05-02,Jones-Jenkins,S-1007059,UCOME,73.6,32180
2022-05-02,Jones-Jenkins,S-1007062,UCOME,56,31920
2022-05-02,Copperfield oil,Ref-1016547,Used cooking oil (UCO),820.8,17401
2022-05-02,Copperfield oil,Ref-1016605,Used cooking oil (UCO),108.8,16960
2022-05-02,"Hahn, Mueller and Strosin",Ref-1016651,Methanol,62.4,27982
2022-05-02,"Stroman, Swift and Rath",Ref-1015336,Used cooking oil (UCO),356.8,1
2022-05-02,Jones-Jenkins,S-1007211,UCOME,105.6,31160
2022-05-02,Jones-Jenkins,S-1007212,UCOME,740.8,31180
2022-05-02,Copperfield oil,Ref-1016547,Used cooking oil (UCO),1009.6,15579
2022-05-02,Copperfield oil,Ref-1016605,Used cooking oil (UCO),129.6,16020
2022-04-29,Jones-Jenkins,S-1007023,UCOME,1259.2,31080
2022-04-29,Jones-Jenkins,S-1007034,UCOME,65.6,32100
2022-04-29,Jones-Jenkins,S-1007035,UCOME,576,32180
2022-04-29,Jones-Jenkins,S-1007036,UCOME,1382.4,32180
2022-04-29,Jones-Jenkins,S-1007037,UCOME,20.8,32060
2022-04-29,Jones-Jenkins,S-1007038,UCOME,464,31980
2022-04-29,Jones-Jenkins,S-1007039,UCOME,1390.4,31120
2022-04-29,Jones-Jenkins,S-1007040,UCOME,33.6,32040
2022-04-29,Jones-Jenkins,S-1007041,UCOME,59.2,31960
2022-04-29,Jones-Jenkins,S-1007042,UCOME,1136,32100
2022-04-29,Jones-Jenkins,S-1007043,UCOME,27.2,32040
2022-04-29,Jones-Jenkins,S-1007044,UCOME,260.8,32060
2022-04-29,Jones-Jenkins,S-1007045,UCOME,46.4,32080
2022-04-29,Jones-Jenkins,S-1007046,UCOME,931.2,32040
2022-04-29,Jones-Jenkins,S-1007047,UCOME,1193.6,31160
2022-04-29,Jones-Jenkins,S-1007048,UCOME,144,32160
2022-04-29,Jones-Jenkins,S-1007049,UCOME,1230.4,32080
2022-04-29,"Treutel, Pouros and Murphy",Ref-1015629,Sunflower oil,76.8,23500
2022-04-29,"Treutel, Pouros and Murphy",Ref-1015630,Sunflower oil,48,23600
2022-04-29,Copperfield oil,Ref-1015776,Used cooking oil (UCO),1195.2,31860
2022-04-29,Copperfield oil,Ref-1015777,Used cooking oil (UCO),1072,30420
2022-04-29,"Treutel, Pouros and Murphy",Ref-1015851,Sunflower oil,222.4,33420
2022-04-29,"Treutel, Pouros and Murphy",Ref-1015852,Sunflower oil,776,32260
2022-04-29,"Treutel, Pouros and Murphy",Ref-1015855,Sunflower oil,40,30640
2022-04-29,"Hahn, Mueller and Strosin",Ref-1016480,Methanol,1123.2,27780
2022-04-29,Jones-Jenkins,S-1007195,UCOME,19.2,31160
2022-04-29,Jones-Jenkins,S-1007196,UCOME,627.2,31080
2022-04-29,Copperfield oil,Ref-1016545,Used cooking oil (UCO),136,31780
2022-04-29,Copperfield oil,Ref-1015385,Used cooking oil (UCO),558.4,33340
2022-04-29,Copperfield oil,Ref-1015402,Used cooking oil (UCO),97.6,34340
2022-04-28,"Stroman, Swift and Rath",Ref-1015338,Used cooking oil (UCO),1443.2,30340
2022-04-28,Copperfield oil,Ref-1015388,Used cooking oil (UCO),84.8,34260
2022-04-28,Copperfield oil,Ref-1015392,Used cooking oil (UCO),17.6,33680
2022-04-28,Copperfield oil,Ref-1015401,Used cooking oil (UCO),54.4,36740
2022-04-28,Copperfield oil,Ref-1016128,Sunflower oil,123.2,32720
2022-04-28,Jones-Jenkins,S-1007009,UCOME,1088,32100
2022-04-28,Jones-Jenkins,S-1007024,UCOME,977.6,32120
2022-04-28,Jones-Jenkins,S-1007025,UCOME,993.6,32100
2022-04-28,Jones-Jenkins,S-1007026,UCOME,81.6,32000
2022-04-28,Jones-Jenkins,S-1007027,UCOME,72,32100
2022-04-28,Jones-Jenkins,S-1007029,UCOME,638.4,32100
2022-04-28,Jones-Jenkins,S-1007030,UCOME,686.4,31940
2022-04-28,Jones-Jenkins,S-1007031,UCOME,72,32080
2022-04-28,Jones-Jenkins,S-1007032,UCOME,233.6,32120
2022-04-28,Jones-Jenkins,S-1007033,UCOME,92.8,32000
2022-04-28,Jones-Jenkins,S-1007193,UCOME,184,31220
2022-04-28,Jones-Jenkins,S-1007194,UCOME,126.4,31100
2022-04-28,Jones-Jenkins,S-1007198,UCOME,126.4,31880
2022-04-28,Jones-Jenkins,S-1007199,UCOME,603.2,32120
2022-04-28,Jones-Jenkins,S-1007200,UCOME,70.4,32060
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015620,Sunflower oil,70.4,27620
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015624,Sunflower oil,113.6,26880
2022-04-28,Copperfield oil,Ref-1015774,Used cooking oil (UCO),860.8,32820
2022-04-28,Copperfield oil,Ref-1015775,Used cooking oil (UCO),769.6,35000
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015842,Sunflower oil,1444.8,31280
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015843,Sunflower oil,134.4,30740
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015847,Sunflower oil,33.6,30860
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015850,Sunflower oil,584,32860
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015853,Sunflower oil,1150.4,30380
2022-04-28,"Treutel, Pouros and Murphy",Ref-1015854,Sunflower oil,171.2,33440
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015616,Sunflower oil,1193.6,27760
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015619,Sunflower oil,46.4,24960
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015622,Sunflower oil,809.6,28120
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015623,Sunflower oil,1112,24500
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015625,Sunflower oil,36.8,27860
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015626,Sunflower oil,1390.4,29000
2022-04-26,Copperfield oil,Ref-1015753,Used cooking oil (UCO),96,33780
2022-04-26,Copperfield oil,Ref-1015754,Used cooking oil (UCO),918.4,33220
2022-04-26,Copperfield oil,Ref-1015772,Used cooking oil (UCO),272,33640
2022-04-26,Copperfield oil,Ref-1015773,Used cooking oil (UCO),385.6,35900
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015834,Sunflower oil,1558.4,32780
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015838,Sunflower oil,102.4,31120
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015846,Sunflower oil,209.6,29680
2022-04-26,"Treutel, Pouros and Murphy",Ref-1015849,Sunflower oil,19.2,33700
2022-04-26,Copperfield oil,Ref-1016127,Sunflower oil,819.2,32480
2022-04-26,Jones-Jenkins,S-1007000,UCOME,308.8,32060
2022-04-26,Jones-Jenkins,S-1007013,UCOME,139.2,32140
2022-04-26,Jones-Jenkins,S-1007014,UCOME,81.6,32040
2022-04-26,Jones-Jenkins,S-1007015,UCOME,1038.4,32140
2022-04-26,Jones-Jenkins,S-1007016,UCOME,46.4,32100
2022-04-26,Jones-Jenkins,S-1007017,UCOME,1051.2,32080
2022-04-26,Jones-Jenkins,S-1007018,UCOME,1422.4,32200
2022-04-26,Jones-Jenkins,S-1007019,UCOME,1360,32120
2022-04-26,Jones-Jenkins,S-1007020,UCOME,640,32080
2022-04-26,Jones-Jenkins,S-1007021,UCOME,316.8,31080
2022-04-26,Jones-Jenkins,S-1007022,UCOME,129.6,31080
2022-04-26,"Stroman, Swift and Rath",Ref-1015335,Used cooking oil (UCO),851.2,30840
2022-04-26,Copperfield oil,Ref-1015394,Used cooking oil (UCO),934.4,32960
2022-04-26,"Hahn, Mueller and Strosin",Ref-1016479,Methanol,590.4,27846
2022-04-26,Jones-Jenkins,S-1007191,UCOME,113.6,31220
2022-04-26,Jones-Jenkins,S-1007192,UCOME,392,31180
2022-04-25,Jones-Jenkins,S-1007190,UCOME,1016,31180
2022-04-25,Jones-Jenkins,S-1006979,UCOME,81.6,31220
2022-04-25,Jones-Jenkins,S-1007001,UCOME,942.4,32120
2022-04-25,Jones-Jenkins,S-1007003,UCOME,955.2,31980
2022-04-25,Jones-Jenkins,S-1007004,UCOME,75.2,31880
2022-04-25,Jones-Jenkins,S-1007005,UCOME,836.8,32100
2022-04-25,Jones-Jenkins,S-1007006,UCOME,144,31980
2022-04-25,Jones-Jenkins,S-1007007,UCOME,30.4,32140
2022-04-25,Jones-Jenkins,S-1007008,UCOME,129.6,32180
2022-04-25,Jones-Jenkins,S-1007010,UCOME,64,32140
2022-04-25,Jones-Jenkins,S-1007011,UCOME,121.6,31140
2022-04-25,Jones-Jenkins,S-1007012,UCOME,96,31260
2022-04-25,"Sipes, Harber and Lynch",S-1006047,UCOME,620.8,31980
2022-04-25,"Sipes, Harber and Lynch",S-1006048,UCOME,444.8,31980
2022-04-25,"Treutel, Pouros and Murphy",Ref-1015612,Sunflower oil,667.2,27780
2022-04-25,"Treutel, Pouros and Murphy",Ref-1015617,Sunflower oil,113.6,30120
2022-04-25,"Treutel, Pouros and Murphy",Ref-1015618,Sunflower oil,201.6,27880
2022-04-25,Copperfield oil,Ref-1015752,Used cooking oil (UCO),1204.8,36980
